surface	source	record_paths	occurrences	label	semantic_type	target_curie	ontology_label	label_match	target_label	target_label_match	declared_exact_synonyms	asserted_predicate	status
causal_node	data/traits/**/*.yaml	data/traits/morphology/cell_width_large.yaml	1	Lipid II	CHEMICAL	CHEBI:27692	lipid II	CANONICAL_LABEL			N-[(2R)-2-{[(2R,3R,4R,5S,6R)-3-acetamido-5-{[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}-2-({hydroxy[(hydroxy{[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaen-1-yl]oxy}phosphoryl)oxy]phosphoryl}oxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-4-yl]oxy}propanoyl]-L-alanyl-D-gamma-glutamyl-L-lysyl-D-alanyl-D-alanine		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/bioluminescence.yaml	1	LuxI autoinducer synthase	GENE_OR_PROTEIN	GO:0061579	N-acyl homoserine lactone synthase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/quorum_sensing.yaml	1	LuxR-family AHL receptor	GENE_OR_PROTEIN	InterPro:IPR000792							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/ovoid_shaped.yaml	1	MapZ	GENE_OR_PROTEIN	InterPro:IPR030858							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/methanogenesis.yaml	1	Methanogenesis	TRAIT	METPO:1000844	Methanogenesis	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/cell_width_small.yaml	1	Mg2+	CHEMICAL	CHEBI:18420	magnesium(2+)	NO_EXACT_LABEL_MATCH			magnesium cation | magnesium(2+) | magnesium(2+) ion | magnesium(II) cation		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/lignin_degradation.yaml	1	Mn2+	CHEMICAL	CHEBI:29035	manganese(2+)	NO_EXACT_LABEL_MATCH			manganese(2+) | manganese(2+) ion | manganese(II) cation		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/tailed_shaped.yaml	1	MreB	GENE_OR_PROTEIN	InterPro:IPR004753							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dissimilatory_iron_reduction.yaml | data/traits/metabolism/dissimilatory_manganese_reduction.yaml	2	MtrC-family surface decaheme c-type cytochrome	GENE_OR_PROTEIN	InterPro:IPR020014							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/quorum_sensing.yaml	1	N-acyl homoserine lactone autoinducer	CHEMICAL	CHEBI:71338	autoinducer	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/proteorhodopsin_phototrophy.yaml	1	NAD(P)H	CHEMICAL	CHEBI:13392	NAD(P)H	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/ethanol_fermentation.yaml | data/traits/metabolism/fermentation.yaml	2	NAD+	CHEMICAL	CHEBI:15846	NAD(+)	NO_EXACT_LABEL_MATCH			adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/electron_transfer.yaml | data/traits/physiology/organotrophic.yaml	2	NADH dehydrogenase (Complex I)	GENE_OR_PROTEIN	GO:0030964	NADH dehydrogenase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/organoheterotrophic.yaml	1	NADH dehydrogenase (complex I)	GENE_OR_PROTEIN	GO:0030964	NADH dehydrogenase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerotolerant.yaml	1	NADH peroxidase	GENE_OR_PROTEIN	GO:0016692	NADH peroxidase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/carbon_fixation.yaml | data/traits/metabolism/oxygenic_photosynthesis.yaml | data/traits/metabolism/phototrophy.yaml | data/traits/metabolism/three_hydroxypropionate_four_hydroxybutyrate_cycle.yaml | data/traits/physiology/chemoautotrophic.yaml | data/traits/physiology/photolithoautotrophic.yaml	6	NADPH	CHEMICAL	CHEBI:16474	NADPH	CANONICAL_LABEL			2'-O-phosphonoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerotolerant.yaml	1	NADPH peroxidase	GENE_OR_PROTEIN	GO:0050137	NADPH peroxidase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/delta_phenotype_with_numerical_limits.yaml | data/traits/environment/nacl_delta.yaml | data/traits/environment/nacl_delta_high.yaml | data/traits/environment/nacl_delta_low.yaml | data/traits/environment/nacl_delta_mid1.yaml | data/traits/environment/nacl_delta_mid2.yaml | data/traits/environment/salinity_phenotype_with_numerical_limits.yaml	7	NaCl delta	TRAIT	METPO:1000335	NaCl delta	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_delta_high.yaml	1	NaCl delta high	TRAIT	METPO:1000482	NaCl delta high	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_delta_low.yaml	1	NaCl delta low	TRAIT	METPO:1000479	NaCl delta low	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_delta_mid1.yaml	1	NaCl delta mid1	TRAIT	METPO:1000480	NaCl delta mid1	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_delta_mid2.yaml	1	NaCl delta mid2	TRAIT	METPO:1000481	NaCl delta mid2	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_optimum.yaml | data/traits/environment/nacl_optimum_high.yaml | data/traits/environment/nacl_optimum_low.yaml | data/traits/environment/nacl_optimum_mid1.yaml | data/traits/environment/nacl_optimum_mid2.yaml | data/traits/environment/optimum_phenotype_with_numerical_limits.yaml | data/traits/environment/salinity_phenotype_with_numerical_limits.yaml	7	NaCl optimum	TRAIT	METPO:1000333	NaCl optimum	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_optimum_high.yaml	1	NaCl optimum high	TRAIT	METPO:1000468	NaCl optimum high	CANONICAL_LABEL			Extreme halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_optimum_low.yaml	1	NaCl optimum low	TRAIT	METPO:1000465	NaCl optimum low	CANONICAL_LABEL			Halotolerant | Non-halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_optimum_mid1.yaml	1	NaCl optimum mid1	TRAIT	METPO:1000466	NaCl optimum mid1	CANONICAL_LABEL			Halotolerant | Slight halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_optimum_mid2.yaml	1	NaCl optimum mid2	TRAIT	METPO:1000467	NaCl optimum mid2	CANONICAL_LABEL			Halotolerant | Moderate halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/growth_range_phenotype_with_numerical_limits.yaml | data/traits/environment/nacl_range.yaml | data/traits/environment/nacl_range_high.yaml | data/traits/environment/nacl_range_low.yaml | data/traits/environment/nacl_range_mid1.yaml | data/traits/environment/nacl_range_mid2.yaml | data/traits/environment/salinity_phenotype_with_numerical_limits.yaml	7	NaCl range	TRAIT	METPO:1000334	NaCl range	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_range_high.yaml	1	NaCl range high	TRAIT	METPO:1000472	NaCl range high	CANONICAL_LABEL			Extreme halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_range_low.yaml	1	NaCl range low	TRAIT	METPO:1000469	NaCl range low	CANONICAL_LABEL			Halotolerant | Non-halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_range_mid1.yaml	1	NaCl range mid1	TRAIT	METPO:1000470	NaCl range mid1	CANONICAL_LABEL			Halotolerant | Slight halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/nacl_range_mid2.yaml	1	NaCl range mid2	TRAIT	METPO:1000471	NaCl range mid2	CANONICAL_LABEL			Halotolerant | Moderate halophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dissimilatory_nitrate_reduction_to_ammonium.yaml	1	NarGHI nitrate reductase	GENE_OR_PROTEIN	GO:0009325	nitrate reductase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/carboxydotrophic.yaml	1	Ni,Fe-carbon monoxide dehydrogenase	GENE_OR_PROTEIN	GO:0043885	anaerobic carbon-monoxide dehydrogenase activity	NO_EXACT_LABEL_MATCH			carbon monoxide dehydrogenase (ferredoxin) activity | carbon-monoxide dehydrogenase (ferredoxin) activity | carbon-monoxide,water:ferredoxin oxidoreductase activity | carbon-monoxide:(acceptor) oxidoreductase activity | CO dehydrogenase activity | CO-dehydrogenase (ferredoxin) activity | CO-dehydrogenase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/nitrogen_fixation.yaml	1	NifH (Fe-protein)	GENE_OR_PROTEIN	InterPro:IPR005977							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dissimilatory_nitrate_reduction_to_ammonium.yaml	1	NrfA cytochrome c nitrite reductase	GENE_OR_PROTEIN	GO:0042279	nitrite reductase (cytochrome, ammonia-forming) activity	NO_EXACT_LABEL_MATCH			cytochrome c nitrite reductase activity | multiheme nitrite reductase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/oxidative_phosphorylation.yaml	1	Oxidative phosphorylation	TRAIT	METPO:1000803	Oxidative phosphorylation	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/ellipsoidal.yaml | data/traits/morphology/oval_shaped.yaml	2	PBP2b	GENE_OR_PROTEIN	InterPro:IPR047982							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/intracellular_inclusion.yaml	1	PHA granule	CELLULAR_LOCALIZATION	GO:0070088	polyhydroxyalkanoate granule	EXACT_SYNONYM			PHA granule		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/natural_competence.yaml	1	RecA	GENE_OR_PROTEIN	InterPro:IPR013765							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/fusiform_shaped.yaml | data/traits/morphology/oval_shaped.yaml | data/traits/morphology/prosthecate.yaml | data/traits/morphology/tailed_shaped.yaml	4	RodA	GENE_OR_PROTEIN	InterPro:IPR001182							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/bacillus_shaped.yaml | data/traits/morphology/fusiform_shaped.yaml	2	RodZ	GENE_OR_PROTEIN	InterPro:IPR023690							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/stress_response.yaml	1	RpoS (sigma S)	GENE_OR_PROTEIN	InterPro:IPR012761							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/oxidative_stress_response.yaml	1	RpoS (sigma-S) general stress sigma factor	GENE_OR_PROTEIN	InterPro:IPR012761							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/viable_but_nonculturable_state.yaml	1	RpoS sigma factor	GENE_OR_PROTEIN	InterPro:IPR012761							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/calvin_benson_bassham_cycle.yaml | data/traits/physiology/autotrophic.yaml | data/traits/physiology/chemoautotrophic.yaml | data/traits/physiology/chemolithoautotrophic.yaml | data/traits/physiology/lithoautotrophic.yaml | data/traits/physiology/mixotrophic.yaml | data/traits/physiology/photoautotrophic.yaml | data/traits/physiology/photolithoautotrophic.yaml	8	RuBisCO	GENE_OR_PROTEIN	InterPro:IPR033966							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/s_layer.yaml	1	S-layer	TRAIT	traitmech:000064							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/square_shaped.yaml | data/traits/morphology/triangular_shaped.yaml	2	S-layer constraints	ORGANELLE	GO:0030115	S-layer	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/disproportionation.yaml	1	SOR sulfur oxygenase reductase	GENE_OR_PROTEIN	GO:0033755	sulfur oxygenase/reductase activity	NO_EXACT_LABEL_MATCH			sulphur oxygenase/reductase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/cell_length_large.yaml	1	SOS response	BIOLOGICAL_PROCESS	GO:0009432	SOS response	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/filament_shaped.yaml	1	Scy	GENE_OR_PROTEIN	InterPro:IPR048240							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/spore_forming.yaml	1	SpoIIM	GENE_OR_PROTEIN	InterPro:IPR002798							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/spore_shaped.yaml	1	SpoIVA	GENE_OR_PROTEIN	InterPro:IPR014201							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/spore_shaped.yaml	1	SpoVM	GENE_OR_PROTEIN	InterPro:IPR012609							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/substrate_level_phosphorylation.yaml	1	Substrate-level phosphorylation	TRAIT	METPO:1000804	Substrate-level phosphorylation	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/cell_length_large.yaml | data/traits/morphology/filament_shaped.yaml	2	SulA	GENE_OR_PROTEIN	InterPro:IPR004596							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/syntrophy.yaml	1	Syntrophy	TRAIT	METPO:1002006	Syntrophy	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/heterotrophic.yaml	1	TCA cycle	PATHWAY	GO:0006099	tricarboxylic acid cycle	EXACT_SYNONYM			citric acid cycle | Krebs cycle | oxidative TCA cycle | TCA cycle		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/disproportionation.yaml	1	TsdA thiosulfate dehydrogenase	GENE_OR_PROTEIN	GO:0050338	thiosulfate dehydrogenase activity	NO_EXACT_LABEL_MATCH			thiosulphate dehydrogenase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/uv_radiation_tolerant.yaml	1	UV radiation tolerant	TRAIT	traitmech:000009							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/acetogenesis.yaml | data/traits/metabolism/carbon_fixation.yaml | data/traits/metabolism/homoacetogenesis.yaml | data/traits/metabolism/wood_ljungdahl_pathway.yaml | data/traits/physiology/autotrophic.yaml	5	Wood-Ljungdahl pathway	PATHWAY	GO:0030634	carbon fixation by acetyl-CoA pathway	NO_EXACT_LABEL_MATCH			Ljungdahl-Wood pathway | reductive acetyl CoA pathway		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/wood_ljungdahl_pathway.yaml	1	Wood-Ljungdahl pathway	TRAIT	traitmech:000022							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/ecology/biofilm_formation.yaml	1	WspR diguanylate cyclase	GENE_OR_PROTEIN	InterPro:IPR050469							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/non_motile.yaml	1	absent or non-expressed flagellum	ORGANELLE	GO:0009288	bacterial-type flagellum	NO_EXACT_LABEL_MATCH			flagellin-based flagellum		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/ethanol_fermentation.yaml	1	acetaldehyde	CHEMICAL	CHEBI:15343	acetaldehyde	CANONICAL_LABEL			ACETALDEHYDE | Acetaldehyde | acetaldehyde		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/acetogenesis.yaml | data/traits/metabolism/homoacetogenesis.yaml | data/traits/metabolism/methanogenesis.yaml | data/traits/metabolism/substrate_level_phosphorylation.yaml	4	acetate	CHEMICAL	CHEBI:30089	acetate	CANONICAL_LABEL			acetate		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/homoacetogenesis.yaml | data/traits/metabolism/substrate_level_phosphorylation.yaml	2	acetate kinase	GENE_OR_PROTEIN	GO:0008776	acetate kinase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/acetogenesis.yaml | data/traits/metabolism/substrate_level_phosphorylation.yaml	2	acetyl phosphate	CHEMICAL	CHEBI:15350	acetyl dihydrogen phosphate	EXACT_SYNONYM			(acetyloxy)phosphonic acid | acetic phosphoric monoanhydride | Acetyl phosphate		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/acetogenesis.yaml | data/traits/metabolism/homoacetogenesis.yaml | data/traits/physiology/autotrophic.yaml	3	acetyl-CoA	CHEMICAL	CHEBI:15351	acetyl-CoA	CANONICAL_LABEL			3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/three_hydroxypropionate_bicycle.yaml	1	acetyl-CoA carboxylase	GENE_OR_PROTEIN	GO:0003989	acetyl-CoA carboxylase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/acetogenesis.yaml | data/traits/metabolism/wood_ljungdahl_pathway.yaml	2	acetyl-CoA synthase (ACS)	GENE_OR_PROTEIN	GO:0043884	CO-methylating acetyl-CoA synthase activity	NO_EXACT_LABEL_MATCH			acetyl-CoA:corrinoid protein O-acetyltransferase activity | CO-methylating acetyl-coenzyme A synthase activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/acidophilic.yaml | data/traits/environment/facultatively_acidophilic.yaml | data/traits/environment/obligately_acidophilic.yaml | data/traits/environment/ph_growth_preference.yaml | data/traits/environment/ph_optimum_low.yaml	5	acidic external pH	ENVIRONMENTAL_FACTOR	PATO:0001429	acidic	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/acidophilic.yaml	1	acidophilic	TRAIT	METPO:1003003	acidophilic	CANONICAL_LABEL			acidophil | acidophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/acidotolerant.yaml	1	acidotolerant	TRAIT	METPO:1003008	acidotolerant	CANONICAL_LABEL			aciduric		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerobic.yaml | data/traits/environment/oxygen_preference.yaml	2	aerobic	TRAIT	METPO:1000602	aerobic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerobic.yaml | data/traits/environment/facultative_oxygen_preference.yaml | data/traits/environment/facultatively_aerobic.yaml | data/traits/environment/facultatively_anaerobic.yaml | data/traits/environment/obligately_aerobic.yaml | data/traits/physiology/chemoorganotrophic.yaml | data/traits/physiology/heterotrophic.yaml	7	aerobic respiration	BIOLOGICAL_PROCESS	GO:0009060	aerobic respiration	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerotolerant.yaml	1	aerotolerant	TRAIT	METPO:1000609	aerotolerant	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/ethanol_fermentation.yaml	1	alcohol dehydrogenase	GENE_OR_PROTEIN	GO:0004022	alcohol dehydrogenase (NAD+) activity	NO_EXACT_LABEL_MATCH			aldo-keto reductase (NAD) activity		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/alkalotolerant.yaml | data/traits/environment/alkaphilic.yaml | data/traits/environment/facultatively_alkaphilic.yaml | data/traits/environment/obligately_alkaphilic.yaml | data/traits/environment/ph_growth_preference.yaml | data/traits/environment/ph_optimum_high.yaml	6	alkaline external pH	ENVIRONMENTAL_FACTOR	PATO:0001430	alkaline	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/alkalotolerant.yaml	1	alkalotolerant	TRAIT	METPO:1003009	alkalotolerant	CANONICAL_LABEL			alkalitolerant		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/alkaphilic.yaml	1	alkaphilic	TRAIT	METPO:1003002	alkaliphilic	NO_EXACT_LABEL_MATCH			alkaliphile | alkaliphilic | alkalophile | alkalophilic		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/microaerophilic.yaml	1	alkyl hydroperoxide reductase (AhpC)	GENE_OR_PROTEIN	GO:0009321	alkyl hydroperoxide reductase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/starch_degradation.yaml	1	alpha-amylase	GENE_OR_PROTEIN	GO:0004556	alpha-amylase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
